"Id","ProjId","ProjName","CommitSha","FileName","ActionScript","SrcLine","DestLine","BlockLength","nUpdates"
"610","25","okhttp","2581c36905db13dcd1df9a602c6201e3a9f80965","pom.xml","{'src_line': 26, 'block_length': 4, 'dest_line': 16, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 4-line block from line 26 to line 16', 'move_type': 'u', 'updates': [[27, 17], [28, 18], [29, 19]]}","26","16","4","0"
"611","25","okhttp","2b67e7069c8a547210bc78135ef7aec92f598833","pom.xml","{'src_line': 49, 'block_length': 2, 'dest_line': 86, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 49 to line 86', 'move_type': 'd', 'updates': [[49, 86], [50, 87]]}","49","86","2","0"
"612","25","okhttp","33a0c620e1c1997ece0ee3382ad3e2145ee061a8","pom.xml","{'src_line': 86, 'block_length': 2, 'dest_line': 50, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 86 to line 50', 'move_type': 'u', 'updates': [[86, 50], [87, 51]]}","86","50","2","0"
"613","25","okhttp","3a0874cb220a26170e7097432676307feef4504f","pom.xml","{'src_line': 131, 'block_length': 8, 'dest_line': 123, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 8-line block from line 131 to line 123 with moving left 4 whitespaces.', 'move_type': 'u', 'updates': []}","131","123","8","0"
"614","25","okhttp","3c0faa9ca18de3be0a178e590086888f4f89612a","pom.xml","{'src_line': 27, 'block_length': 3, 'dest_line': 16, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 3-line block from line 27 to line 16', 'move_type': 'u', 'updates': [[28, 17], [29, 18]]}","27","16","3","0"
"615","25","okhttp","3c0faa9ca18de3be0a178e590086888f4f89612a","pom.xml","{'src_line': 30, 'block_length': 2, 'dest_line': 41, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 30 to line 41', 'move_type': 'd', 'updates': []}","30","41","2","0"
"616","25","okhttp","4546383a2c54db3c4b2aa0e42c41c0d6b55a52df","pom.xml","{'src_line': 44, 'block_length': 2, 'dest_line': 95, 'mode': 'move', 'indent_offset': 4, 'edit_action': 'Move a 2-line block from line 44 to line 95 with moving right 4 whitespaces.', 'move_type': 'd', 'updates': [[44, 95], [45, 96]]}","44","95","2","0"
"617","25","okhttp","4546383a2c54db3c4b2aa0e42c41c0d6b55a52df","pom.xml","{'src_line': 68, 'block_length': 2, 'dest_line': 11, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 2-line block from line 68 to line 11 with moving left 4 whitespaces.', 'move_type': 'u', 'updates': []}","68","11","2","0"
"618","25","okhttp","4546383a2c54db3c4b2aa0e42c41c0d6b55a52df","pom.xml","{'src_line': 83, 'block_length': 2, 'dest_line': 70, 'mode': 'move', 'indent_offset': 8, 'edit_action': 'Move a 2-line block from line 83 to line 70 with moving right 8 whitespaces.', 'move_type': 'd', 'updates': [[83, 70], [84, 71]]}","83","70","2","0"
"619","25","okhttp","4546383a2c54db3c4b2aa0e42c41c0d6b55a52df","pom.xml","{'src_line': 88, 'block_length': 2, 'dest_line': 80, 'mode': 'move', 'indent_offset': 8, 'edit_action': 'Move a 2-line block from line 88 to line 80 with moving right 8 whitespaces.', 'move_type': 'd', 'updates': [[88, 80], [89, 81]]}","88","80","2","0"
